id,satuan_kerja_id,satuan_kerja_nama,lv0_jabatan_id,lv0_jabatan_nama,lv0_eselon_nm,lv1_unit_kerja_id,lv1_unit_kerja_nama,lv1_jabatan_id,lv1_jabatan_nama,lv1_eselon_nm,lv2_unit_kerja_id,lv2_unit_kerja_nama,lv2_jabatan_id,lv2_jabatan_nama,lv2_eselon_nm,lv3_unit_kerja_id,lv3_unit_kerja_nama,lv3_jabatan_id,lv3_jabatan_nama,lv3_eselon_nm,lv4_unit_kerja_id,lv4_unit_kerja_nama,lv4_jabatan_id,lv4_jabatan_nama,lv4_eselon_nm,lv5_unit_kerja_id,lv5_unit_kerja_nama,lv5_jabatan_id,lv5_jabatan_nama,lv5_eselon_nm,lv6_unit_kerja_id,lv6_unit_kerja_nama,lv6_jabatan_id,lv6_jabatan_nama,lv6_eselon_nm,lv7_unit_kerja_id,lv7_unit_kerja_nama,lv7_jabatan_id,lv7_jabatan_nama,lv7_eselon_nm,level,unit_kerja_kode,parent_id,jabatan_id,eselon_nm,kode_unit_kerja,eselon_id,jabatan_nama,unit_kerja_nama,gol_id_minimum,alamat,latitude,longitude,m_kabkot_id,nama_kota,unit_kerja_id_baru,status,unit_kerja_aktif_mulai,unit_kerja_aktif_selesai,kode_jabatan,created_at,updated_at
795,3,BADAN PENDAPATAN DAERAH,33784,KEPALA BADAN PENDAPATAN DAERAH,II.a,304,BIDANG PENGELOLAAN SISTEM INFORMASI PENDAPATAN DAERAH,33794,KEPALA BIDANG PENGELOLAAN SISTEM INFORMASI PENDAPATAN DAERAH,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,33794,III.a,1.03E+11,31,KEPALA BIDANG PENGELOLAAN SISTEM INFORMASI PENDAPATAN DAERAH,BIDANG PENGELOLAAN SISTEM INFORMASI PENDAPATAN DAERAH,141,JL. PROF. DR. MOH. YAMIN NO. 34 PALU,,,,,,1,,,,,
796,3,BADAN PENDAPATAN DAERAH,33784,KEPALA BADAN PENDAPATAN DAERAH,II.a,307,BIDANG PERENCANAAN DAN PENGEMBANGAN PENDAPATAN DAERAH,33798,KEPALA BIDANG PERENCANAAN DAN PENGEMBANGAN PENDAPATAN DAERAH,III.a,308,SUB BIDANG PERENCANAAN DAN PENETAPAN PENDAPATAN DAERAH,33799,KEPALA SUB BIDANG PERENCANAAN DAN PENETAPAN PENDAPATAN DAERAH,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,307,33799,IV.a,1.03E+11,41,KEPALA SUB BIDANG PERENCANAAN DAN PENETAPAN PENDAPATAN DAERAH,SUB BIDANG PERENCANAAN DAN PENETAPAN PENDAPATAN DAERAH,133,JL. PROF. DR. MOH. YAMIN NO. 34 PALU,,,,,,1,,,,,
797,36,DINAS ENERGI DAN SUMBER DAYA MINERAL,33744,KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL,II.a,654,CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH III,33939,KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH III,III.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Cabang,36,33939,III.b,1.02E+11,32,KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH III,CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH III,134,JL. SAM RATULANGI NO.25 PALU,,,,,,1,,,,,
798,19,DINAS PANGAN,33900,KEPALA DINAS PANGAN,II.a,278,SEKRETARIAT,33901,SEKRETARIS,III.a,280,SUB BAGIAN KEPEGAWAIAN DAN UMUM,33903,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,278,33903,IV.a,1.01E+11,41,KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM,SUB BAGIAN KEPEGAWAIAN DAN UMUM,133,JL. PROF. MOH. YAMIN NO. 17 PALU,,,,,,1,,,,,
799,33,DINAS PERKEBUNAN DAN PETERNAKAN,37689,KEPALA DINAS PERKEBUNAN DAN PETERNAKAN,II.a,921,UPT PROTEKSI TANAMAN PERKEBUNAN,36575,KEPALA UPT PROTEKSI TANAMAN PERKEBUNAN,III.b,924,SUB BAGIAN TATA USAHA,36578,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,921,36578,IV.a,1.03E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. R.A. KARTINI NO.25 & 31 PALU,,,,,,1,,,,,
800,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,489,"CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",33502,"KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",III.b,1066,SMA NEGERI LIANG KAB. BANGGAI KEPULAUAN,34227,KEPALA SMA NEGERI LIANG KAB. BANGGAI KEPULAUAN,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,489,34227,,1.03E+11,,KEPALA SMA NEGERI LIANG KAB. BANGGAI KEPULAUAN,SMA NEGERI LIANG KAB. BANGGAI KEPULAUAN,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
801,30,DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH,33886,KEPALA DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH,II.a,694,SEKRETARIAT,33887,SEKRETARIS,III.a,695,SUB BAGIAN PROGRAM,33888,KEPALA SUB BAGIAN PROGRAM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,694,33888,IV.a,1.02E+11,41,KEPALA SUB BAGIAN PROGRAM,SUB BAGIAN PROGRAM,133,JL. BANTENG NO. 6 PALU,,,,,,1,,,,,
802,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,72,ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,39771,ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,II.a,118,BIRO PENGADAAN BARANG/JASA,38323,KEPALA BIRO PENGADAAN BARANG/JASA,II.b,123,BAGIAN PENGELOLAAN LAYANAN PENGADAAN SECARA ELEKTRONIK,38358,KEPALA BAGIAN PENGELOLAAN LAYANAN PENGADAAN SECARA ELEKTRONIK,III.a,125,SUB BAGIAN PENGEMBANGAN SISTEM INFORMASI,38479,KEPALA SUB BAGIAN PENGEMBANGAN SISTEM INFORMASI,IV.a,,,,,,,,,,,,,,,,4,,123,38479,IV.a,1.00E+11,41,KEPALA SUB BAGIAN PENGEMBANGAN SISTEM INFORMASI,SUB BAGIAN PENGEMBANGAN SISTEM INFORMASI,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
803,32,DINAS TANAMAN PANGAN DAN HORTIKULTURA,37620,KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA,II.a,838,UPTD PENGAWASAN MUTU DAN SERTIFIKASI BENIH TANAMAN PANGAN DAN HORTIKULTURA,37596,KEPALA UPT PENGAWASAN MUTU DAN SERTIFIKASI BENIH TPH,III.b,840,SEKSI PENGAWASAN MUTU DAN SERTIFIKASI BENIH TANAMAN PANGAN,37606,KEPALA SEKSI PENGAWASAN MUTU DAN SERTIFIKASI BENIH TANAMAN PANGAN,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,838,37606,IV.a,1.03E+11,41,KEPALA SEKSI PENGAWASAN MUTU DAN SERTIFIKASI BENIH TANAMAN PANGAN,SEKSI PENGAWASAN MUTU DAN SERTIFIKASI BENIH TANAMAN PANGAN,133,JL. R.A. KARTINI NO. 80 PALU,,,,,,1,,,,,
804,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,1,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,34132,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,II.a,59,BIRO HUKUM,34105,KEPALA BIRO HUKUM,II.b,60,BAGIAN PERATURAN PERUNDANG-UNDANGAN PROVINSI,34104,KEPALA BAGIAN PERATURAN PERUNDANG-UNDANGAN PROVINSI,III.a,63,SUB BAGIAN DOKUMENTASI DAN NASKAH HUKUM LAINNYA,34101,KEPALA SUB BAGIAN DOKUMENTASI DAN NASKAH HUKUM LAINNYA,IV.a,,,,,,,,,,,,,,,,4,,60,34101,IV.a,1.00E+11,41,KEPALA SUB BAGIAN DOKUMENTASI DAN NASKAH HUKUM LAINNYA,SUB BAGIAN DOKUMENTASI DAN NASKAH HUKUM LAINNYA,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
805,3,BADAN PENDAPATAN DAERAH,33784,KEPALA BADAN PENDAPATAN DAERAH,II.a,310,BIDANG PENGENDALIAN DAN EVALUASI PENDAPATAN DAERAH,33802,KEPALA BIDANG PENGENDALIAN DAN EVALUASI PENDAPATAN DAERAH,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,33802,III.a,1.03E+11,31,KEPALA BIDANG PENGENDALIAN DAN EVALUASI PENDAPATAN DAERAH,BIDANG PENGENDALIAN DAN EVALUASI PENDAPATAN DAERAH,141,JL. PROF. DR. MOH. YAMIN NO. 34 PALU,,,,,,1,,,,,
806,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,72,ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,39771,ASISTEN PEREKONOMIAN DAN PEMBANGUNAN,II.a,73,BIRO PEREKONOMIAN,34712,KEPALA BIRO PEREKONOMIAN,II.b,75,BAGIAN KEBIJAKAN PEREKONOMIAN,34713,KEPALA BAGIAN KEBIJAKAN PEREKONOMIAN,III.a,80,SUB BAGIAN TATA USAHA,34738,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,4,,75,34738,IV.a,1.00E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
807,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,105,BAGIAN BUMD DAN BLUD,,,,113,SUB BAGIAN BADAN LAYANAN UMUM DAERAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,105,,,1.00E+11,,,SUB BAGIAN BADAN LAYANAN UMUM DAERAH,,JL. SAM RATULANGI NO.101 PALU,,,,,,0,,,,,
808,25,DINAS PERHUBUNGAN,33482,KEPALA DINAS PERHUBUNGAN,II.a,427,SEKRETARIAT,33483,SEKRETARIS,III.a,430,"SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",33485,"KEPALA SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,427,33485,IV.a,1.02E+11,41,"KEPALA SUB BAGIAN PROGRAM, KEUANGAN DAN ASET","SUB BAGIAN PROGRAM, KEUANGAN DAN ASET",133,JL. R.A. KARTINI NO.35 PALU,,,,,,1,,,,,
809,15,DINAS PERUMAHAN KAWASAN PERMUKIMAN DAN PERTANAHAN,34068,KEPALA DINAS PERUMAHAN KAWASAN PERMUKIMAN DAN PERTANAHAN,II.a,897,SEKERTARIAT,34069,SEKRETARIS,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,34069,III.a,1.01E+11,31,SEKRETARIS,SEKERTARIAT,141,JL. PROF. MOH. YAMIN NO.12 PALU,,,,,,1,,,,,
810,16,DINAS SOSIAL,33907,KEPALA DINAS SOSIAL,II.a,850,SEKRETARIAT,33909,SEKRETARIS,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16,33909,III.a,1.01E+11,31,SEKRETARIS,SEKRETARIAT,141,JL. PROF. MOH. YAMIN NO. 15 PALU,,,,,,1,,,,,
811,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,489,"CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",33502,"KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",III.b,1067,SMA NEGERI 1 TINANGKUNG KAB. BANGGAI KEPULAUAN,34228,KEPALA SMA NEGERI 1 TINANGKUNG KAB. BANGGAI KEPULAUAN,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,489,34228,,1.03E+11,,KEPALA SMA NEGERI 1 TINANGKUNG KAB. BANGGAI KEPULAUAN,SMA NEGERI 1 TINANGKUNG KAB. BANGGAI KEPULAUAN,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
812,30,DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH,33886,KEPALA DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH,II.a,700,BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,33920,KEPALA BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,30,33920,III.a,1.02E+11,31,KEPALA BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,BIDANG PEMBINAAN DAN PENGAWASAN KEARSIPAN,141,JL. BANTENG NO. 6 PALU,,,,,,1,,,,,
813,15,DINAS PERUMAHAN KAWASAN PERMUKIMAN DAN PERTANAHAN,34068,KEPALA DINAS PERUMAHAN KAWASAN PERMUKIMAN DAN PERTANAHAN,II.a,897,SEKERTARIAT,34069,SEKRETARIS,III.a,902,SUB BAGIAN PROGRAM,34070,KEPALA SUB BAGIAN PROGRAM,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,897,34070,IV.a,1.01E+11,41,KEPALA SUB BAGIAN PROGRAM,SUB BAGIAN PROGRAM,133,JL. PROF. MOH. YAMIN NO.12 PALU,,,,,,1,,,,,
814,16,DINAS SOSIAL,33907,KEPALA DINAS SOSIAL,II.a,850,SEKRETARIAT,33909,SEKRETARIS,III.a,851,SUB BAGIAN KEUANGAN DAN ASET,33910,KEPALA SUB BAGIAN KEUANGAN DAN ASET,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,850,33910,IV.a,1.01E+11,41,KEPALA SUB BAGIAN KEUANGAN DAN ASET,SUB BAGIAN KEUANGAN DAN ASET,133,JL. PROF. MOH. YAMIN NO. 15 PALU,,,,,,1,,,,,
815,49,SEKRETARIAT DAERAH,34461,SEKRETARIS DAERAH,I.b,1,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,34132,ASISTEN PEMERINTAHAN DAN KESEJAHTERAAN RAKYAT,II.a,9,BIRO KESEJAHTERAAN RAKYAT,34118,KEPALA BIRO KESEJAHTERAAN RAKYAT,II.b,10,BAGIAN BINA MENTAL SPIRITUAL,34117,KEPALA BAGIAN BINA MENTAL SPIRITUAL,III.a,49,SUB BAGIAN SARANA DAN PRASARANA SPIRITUAL,34115,KEPALA SUB BAGIAN SARANA DAN PRASARANA SPIRITUAL,IV.a,,,,,,,,,,,,,,,,4,,10,34115,IV.a,1.00E+11,41,KEPALA SUB BAGIAN SARANA DAN PRASARANA SPIRITUAL,SUB BAGIAN SARANA DAN PRASARANA SPIRITUAL,133,JL. SAM RATULANGI NO.101 PALU,,,,,,1,,,,,
816,32,DINAS TANAMAN PANGAN DAN HORTIKULTURA,37620,KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA,II.a,827,SEKRETARIAT,37588,SEKRETARIS,III.a,828,SUB BAGIAN KEUANGAN DAN ASET,37589,KEPALA SUB BAGIAN KEUANGAN DAN ASET,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,827,37589,IV.a,1.03E+11,41,KEPALA SUB BAGIAN KEUANGAN DAN ASET,SUB BAGIAN KEUANGAN DAN ASET,133,JL. R.A. KARTINI NO. 80 PALU,,,,,,1,,,,,
817,46,SEKRETARIAT DEWAN PERWAKILAN RAKYAT DAERAH,37872,SEKRETARIS DEWAN PERWAKILAN RAKYAT DAERAH,II.a,195,BAGIAN PERSIDANGAN DAN PERUNDANG-UNDANGAN,37905,KEPALA BAGIAN PERSIDANGAN DAN PERUNDANG-UNDANGAN,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,46,37905,III.a,1.00E+11,31,KEPALA BAGIAN PERSIDANGAN DAN PERUNDANG-UNDANGAN,BAGIAN PERSIDANGAN DAN PERUNDANG-UNDANGAN,141,JL. SAM RATULANGI NO.80 PALU,,,,,,1,,,,,
818,3,BADAN PENDAPATAN DAERAH,33784,KEPALA BADAN PENDAPATAN DAERAH,II.a,345,UPTD BADAN PENDAPATAN WILAYAH IX,33858,KEPALA UPTD BADAN PENDAPATAN WILAYAH IX,III.b,347,SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR,33860,KEPALA SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,345,33860,IV.a,1.03E+11,41,KEPALA SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR,SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR,133,JL. PROF. DR. MOH. YAMIN NO. 34 PALU,,,,,,1,,,,,
819,12,DINAS KESEHATAN,34343,KEPALA DINAS KESEHATAN,II.a,776,UPT PUSAT PELAYANAN KESELAMATAN TERPADU,34386,KEPALA UPT PUSAT PELAYANAN KESELAMATAN TERPADU,III.b,778,SEKSI KEWASPADAAN,34388,KEPALA SEKSI KEWASPADAAN,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,776,34388,IV.a,1.00E+11,41,KEPALA SEKSI KEWASPADAAN,SEKSI KEWASPADAAN,133,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,,,
820,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,484,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH III KAB. POSO DAN KAB. TOJO UNA-UNA,33704,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH III KAB. POSO DAN KAB. TOJO UNA-UNA,III.b,601,SMA NEGERI 2 PAMONA SELATAN KAB. POSO,33720,KEPALA SMA NEGERI 2 PAMONA SELATAN KAB. POSO,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,484,33720,,1.03E+11,,KEPALA SMA NEGERI 2 PAMONA SELATAN KAB. POSO,SMA NEGERI 2 PAMONA SELATAN KAB. POSO,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
821,36,DINAS ENERGI DAN SUMBER DAYA MINERAL,33744,KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL,II.a,662,CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH V,33947,KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH V,III.b,663,SUB BAGIAN TATA USAHA,33949,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,662,33949,IV.a,1.02E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. SAM RATULANGI NO.25 PALU,,,,,,1,,,,,
822,16,DINAS SOSIAL,33907,KEPALA DINAS SOSIAL,II.a,857,UPT PANTI SOSIAL ANAK,33961,KEPALA UPT PANTI SOSIAL ANAK,III.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16,33961,III.b,1.01E+11,32,KEPALA UPT PANTI SOSIAL ANAK,UPT PANTI SOSIAL ANAK,134,JL. PROF. MOH. YAMIN NO. 15 PALU,,,,,,1,,,,,
823,36,DINAS ENERGI DAN SUMBER DAYA MINERAL,33744,KEPALA DINAS ENERGI DAN SUMBER DAYA MINERAL,II.a,646,CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH I,33930,KEPALA CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH I,III.b,647,SUB BAGIAN TATA USAHA,33931,KEPALA SUB BAGIAN TATA USAHA,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,646,33931,IV.a,1.02E+11,41,KEPALA SUB BAGIAN TATA USAHA,SUB BAGIAN TATA USAHA,133,JL. SAM RATULANGI NO.25 PALU,,,,,,1,,,,,
828,16,DINAS SOSIAL,33907,KEPALA DINAS SOSIAL,II.a,861,UPT PANTI SOSIAL TRESNA WERDHA MADAGO TENTENA,33965,KEPALA UPT PANTI SOSIAL TRESNA WERDHA MADAGO TENTENA,III.b,864,SEKSI BINA KETERAMPILAN,33968,KEPALA SEKSI BINA KETERAMPILAN,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,861,33968,IV.a,1.01E+11,41,KEPALA SEKSI BINA KETERAMPILAN,SEKSI BINA KETERAMPILAN,133,JL. PROF. MOH. YAMIN NO. 15 PALU,,,,,,1,,,,,
829,12,DINAS KESEHATAN,34343,KEPALA DINAS KESEHATAN,II.a,760,BIDANG PELAYANAN KESEHATAN,34376,KEPALA BIDANG PELAYANAN KESEHATAN,III.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,34376,III.a,1.00E+11,31,KEPALA BIDANG PELAYANAN KESEHATAN,BIDANG PELAYANAN KESEHATAN,141,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,,,
831,31,DINAS KELAUTAN DAN PERIKANAN,34250,KEPALA DINAS KELAUTAN DAN PERIKANAN,II.a,787,UPTD BALAI PERBENIHAN PERIKANAN,34272,KEPALA UPTD BALAI PERBENIHAN PERIKANAN,III.b,790,SEKSI PERBENIHAN IKAN AIR PAYAU DAN LAUT,34277,KEPALA SEKSI PERBENIHAN IKAN AIR PAYAU DAN LAUT,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,787,34277,IV.a,1.02E+11,41,KEPALA SEKSI PERBENIHAN IKAN AIR PAYAU DAN LAUT,SEKSI PERBENIHAN IKAN AIR PAYAU DAN LAUT,133,JL. UNDATA NO.7 PALU,,,,,,1,,,,,
832,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,489,"CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",33502,"KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",III.b,3,SMK NEGERI 2 LUWUK KAB. BANGGAI,34195,KEPALA SMK NEGERI 2 LUWUK KAB. BANGGAI,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,489,34195,,1.03E+11,,KEPALA SMK NEGERI 2 LUWUK KAB. BANGGAI,SMK NEGERI 2 LUWUK KAB. BANGGAI,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
833,32,DINAS TANAMAN PANGAN DAN HORTIKULTURA,37620,KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA,II.a,842,UPTD PROTEKSI TANAMAN PANGAN DAN HORTIKULTURA,37598,KEPALA UPT PROTEKSI TPH,III.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,32,37598,III.b,1.03E+11,32,KEPALA UPT PROTEKSI TPH,UPTD PROTEKSI TANAMAN PANGAN DAN HORTIKULTURA,134,JL. R.A. KARTINI NO. 80 PALU,,,,,,1,,,,,
834,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,547,SMK NEGERI 1 LABUAN KAB. DONGGALA,33664,KEPALA SMK NEGERI 1 LABUAN KAB. DONGGALA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,481,33664,,1.03E+11,,KEPALA SMK NEGERI 1 LABUAN KAB. DONGGALA,SMK NEGERI 1 LABUAN KAB. DONGGALA,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
835,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,481,CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,33639,KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH II KAB. DONGGALA DAN KAB. PARIGI MOUTONG,III.b,557,SMA NEGERI 1 KASIMBAR KAB. PARIGI MOUTONG,33674,KEPALA SMA NEGERI 1 KASIMBAR KAB. PARIGI MOUTONG,IV.b,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMA,481,33674,IV.b,1.03E+11,42,KEPALA SMA NEGERI 1 KASIMBAR KAB. PARIGI MOUTONG,SMA NEGERI 1 KASIMBAR KAB. PARIGI MOUTONG,132,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
836,14,DINAS CIPTA KARYA DAN SUMBER DAYA AIR,33805,KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR,II.a,673,BIDANG PENATAAN LINGKUNGAN DAN BANGUNAN GEDUNG,33813,KEPALA BIDANG PENATAAN LINGKUNGAN DAN BANGUNAN GEDUNG,III.a,675,SEKSI BANGUNAN GEDUNG,33817,KEPALA SEKSI BANGUNAN GEDUNG,IV.a,,,,,,,,,,,,,,,,,,,,,,,,,,2,,673,33817,IV.a,1.01E+11,41,KEPALA SEKSI BANGUNAN GEDUNG,SEKSI BANGUNAN GEDUNG,133,JL. PROF. MOH. YAMIN NO.33 PALU,,,,,,1,,,,,
838,10,DINAS PENDIDIKAN,33499,KEPALA DINAS PENDIDIKAN,II.a,489,"CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",33502,"KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT",III.b,48,SMK NEGERI 1 BUALEMO KAB. BANGGAI,34198,KEPALA SMK NEGERI 1 BUALEMO KAB. BANGGAI,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMK,489,34198,,1.03E+11,,KEPALA SMK NEGERI 1 BUALEMO KAB. BANGGAI,SMK NEGERI 1 BUALEMO KAB. BANGGAI,,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,,,
