"satuan_kerja_id","satuan_kerja_nama","lv0_jabatan_id","lv0_jabatan_nama","lv0_eselon_nm","lv1_unit_kerja_id","lv1_unit_kerja_nama","lv1_jabatan_id","lv1_jabatan_nama","lv1_eselon_nm","lv2_unit_kerja_id","lv2_unit_kerja_nama","lv2_jabatan_id","lv2_jabatan_nama","lv2_eselon_nm","lv3_unit_kerja_id","lv3_unit_kerja_nama","lv3_jabatan_id","lv3_jabatan_nama","lv3_eselon_nm","lv4_unit_kerja_id","lv4_unit_kerja_nama","lv4_jabatan_id","lv4_jabatan_nama","lv4_eselon_nm","lv5_unit_kerja_id","lv5_unit_kerja_nama","lv5_jabatan_id","lv5_jabatan_nama","lv5_eselon_nm","lv6_unit_kerja_id","lv6_unit_kerja_nama","lv6_jabatan_id","lv6_jabatan_nama","lv6_eselon_nm","lv7_unit_kerja_id","lv7_unit_kerja_nama","lv7_jabatan_id","lv7_jabatan_nama","lv7_eselon_nm","level","unit_kerja_kode","id","parent_id","jabatan_id","eselon_nm","kode_unit_kerja","eselon_id","jabatan_nama","unit_kerja_nama","gol_id_minimum","alamat","latitude","longitude","m_kabkot_id","nama_kota","unit_kerja_id_baru","status","unit_kerja_aktif_mulai","unit_kerja_aktif_selesai","kode_jabatan"
"16","DINAS SOSIAL","33907","KEPALA DINAS SOSIAL","II.a","1144","UPT PANTI SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","40752","KEPALA UPT PANTI SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","III.b","1145","SUB BAGIAN TATA USAHA","40753","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","1145","1144","40753","IV.a","100709010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. PROF. MOH. YAMIN NO. 15 PALU",,,,,,1,,,
"16","DINAS SOSIAL","33907","KEPALA DINAS SOSIAL","II.a","1144","UPT PANTI SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","40752","KEPALA UPT PANTI SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","III.b","1147","SEKSI ADVOKASI DAN PROGRAM SOSIAL","40755","KEPALA SEKSI ADVOKASI DAN PROGRAM SOSIAL","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","1147","1144","40755","IV.a","100709030000",41,"KEPALA SEKSI ADVOKASI DAN PROGRAM SOSIAL","SEKSI ADVOKASI DAN PROGRAM SOSIAL",133,"JL. PROF. MOH. YAMIN NO. 15 PALU",,,,,,1,,,
"32","DINAS TANAMAN PANGAN DAN HORTIKULTURA","37620","KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA","II.a","842","UPTD PROTEKSI TANAMAN PANGAN DAN HORTIKULTURA","37598","KEPALA UPT PROTEKSI TPH","III.b","843","SUB BAGIAN TATA USAHA","37608","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"843","842","37608","IV.a","102508010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. R.A. KARTINI NO. 80 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","710","BIDANG PEMBINAAN HUBUNGAN INDUSTRIAL DAN PENGAWASAN KETENAGAKERJAAN","34975","KEPALA BIDANG PEMBINAAN HUBUNGAN INDUSTRIAL DAN PENGAWASAN KETENAGAKERJAAN","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"710","17","34975","III.a","100803000000",31,"KEPALA BIDANG PEMBINAAN HUBUNGAN INDUSTRIAL DAN PENGAWASAN KETENAGAKERJAAN","BIDANG PEMBINAAN HUBUNGAN INDUSTRIAL DAN PENGAWASAN KETENAGAKERJAAN",141,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1115","SMA NEGERI 1 BUNOBOGU KAB. BUOL","34351","KEPALA SMA NEGERI 1 BUNOBOGU KAB. BUOL",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","1115","494","34351",,"102811230000",,"KEPALA SMA NEGERI 1 BUNOBOGU KAB. BUOL","SMA NEGERI 1 BUNOBOGU KAB. BUOL",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1108","SMK NEGERI 1 DAMPAL SELATAN KAB. TOLITOLI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1108","494",,,"102811160000",,,"SMK NEGERI 1 DAMPAL SELATAN KAB. TOLITOLI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,0,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","713","BIDANG PERENCANAAN KAWASAN TRANSMIGRASI","34987","KEPALA BIDANG PERENCANAAN KAWASAN TRANSMIGRASI","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"713","17","34987","III.a","100804000000",31,"KEPALA BIDANG PERENCANAAN KAWASAN TRANSMIGRASI","BIDANG PERENCANAAN KAWASAN TRANSMIGRASI",141,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","489","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","33502","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","III.b","1075","SMA NEGERI 1 BULAGI SELATAN KAB. BANGGAI KEPULAUAN","34249","KEPALA SMA NEGERI 1 BULAGI SELATAN KAB. BANGGAI KEPULAUAN",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","1075","489","34249",,"102810670000",,"KEPALA SMA NEGERI 1 BULAGI SELATAN KAB. BANGGAI KEPULAUAN","SMA NEGERI 1 BULAGI SELATAN KAB. BANGGAI KEPULAUAN",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","713","BIDANG PERENCANAAN KAWASAN TRANSMIGRASI","34987","KEPALA BIDANG PERENCANAAN KAWASAN TRANSMIGRASI","III.a","714","SEKSI PEMBINAAN POTENSI KAWASAN TRANSMIGRASI","34991","KEPALA SEKSI PEMBINAAN POTENSI KAWASAN TRANSMIGRASI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,,"714","713","34991",,"100804010000",,"KEPALA SEKSI PEMBINAAN POTENSI KAWASAN TRANSMIGRASI","SEKSI PEMBINAAN POTENSI KAWASAN TRANSMIGRASI",,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"12","DINAS KESEHATAN","34343","KEPALA DINAS KESEHATAN","II.a","757","BIDANG PENCEGAHAN DAN PENGENDALIAN PENYAKIT","34359","KEPALA BIDANG PENCEGAHAN DAN PENGENDALIAN PENYAKIT","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"757","12","34359","III.a","100303000000",31,"KEPALA BIDANG PENCEGAHAN DAN PENGENDALIAN PENYAKIT","BIDANG PENCEGAHAN DAN PENGENDALIAN PENYAKIT",141,"JL. R.A. KARTINI, NO.11 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1106","SMK NEGERI 1 GALANG KAB. TOLITOLI","34338","KEPALA SMK NEGERI 1 GALANG KAB. TOLITOLI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1106","494","34338",,"102811150000",,"KEPALA SMK NEGERI 1 GALANG KAB. TOLITOLI","SMK NEGERI 1 GALANG KAB. TOLITOLI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"6","BADAN PENGEMBANGAN SUMBER DAYA MANUSIA","33558","KEPALA BADAN PENGEMBANGAN SUMBER DAYA MANUSIA","II.a","207","SEKRETARIAT","33562","SEKRETARIS","III.a","209","SUB BAGIAN KEPEGAWAIAN DAN UMUM","33564","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"209","207","33564","IV.a","103201020000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. S. PARMAN, BESUSU TENGAH PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","487","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","33501","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH IV KAB. MOROWALI DAN KAB. MOROWALI UTARA","III.b","946","SMK NEGERI 2 BUNGKU BARAT KAB. MOROWALI","34152","KEPALA SMK NEGERI 2 BUNGKU BARAT KAB. MOROWALI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","946","487","34152",,"102809210000",,"KEPALA SMK NEGERI 2 BUNGKU BARAT KAB. MOROWALI","SMK NEGERI 2 BUNGKU BARAT KAB. MOROWALI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1122","SMK NEGERI 1 BIAU KAB. BUOL","34365","KEPALA SMK NEGERI 1 BIAU KAB. BUOL",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1122","494","34365",,"102811300000",,"KEPALA SMK NEGERI 1 BIAU KAB. BUOL","SMK NEGERI 1 BIAU KAB. BUOL",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","716","BIDANG PEMBANGUNAN KAWASAN TRANSMIGRASI DAN PENATAAN PERSEBARAN PENDUDUK","34999","KEPALA BIDANG PEMBANGUNAN KAWASAN TRANSMIGRASI DAN PENATAAN PERSEBARAN PENDUDUK","III.a","718","SEKSI PENATAAN PERSEBARAN PENDUDUK","35009","KEPALA SEKSI PENATAAN PERSEBARAN PENDUDUK","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"718","716","35009","IV.a","100805020000",41,"KEPALA SEKSI PENATAAN PERSEBARAN PENDUDUK","SEKSI PENATAAN PERSEBARAN PENDUDUK",133,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"33","DINAS PERKEBUNAN DAN PETERNAKAN","37689","KEPALA DINAS PERKEBUNAN DAN PETERNAKAN","II.a","921","UPT PROTEKSI TANAMAN PERKEBUNAN","36575","KEPALA UPT PROTEKSI TANAMAN PERKEBUNAN","III.b","922","SEKSI PENERAPAN TEKNOLOGI OPT","36576","KEPALA SEKSI PENERAPAN TEKNOLOGI OPT","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"922","921","36576","IV.a","102606030000",41,"KEPALA SEKSI PENERAPAN TEKNOLOGI OPT","SEKSI PENERAPAN TEKNOLOGI OPT",133,"JL. R.A. KARTINI NO.25 & 31 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","730","UPT PENGAWASAN KETENAGA KERJAAN WILAYAH II","35292","KEPALA UPT PENGAWASAN KETENAGA KERJAAN WILAYAH II","III.a","732","SEKSI PENGAWASAN NORMA KERJA","35297","KEPALA SEKSI PENGAWASAN NORMA KERJA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"732","730","35297","IV.a","100809020000",41,"KEPALA SEKSI PENGAWASAN NORMA KERJA","SEKSI PENGAWASAN NORMA KERJA",133,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"9","BADAN PENGHUBUNG","34016","SEKRETARIS DEWAN PERWAKILAN RAKYAT DAERAH","II.a","267","SUB BIDANG KOORDINASI URUSAN PEMERINTAHAN DAN PEMBANGUNAN","33566","KEPALA SUB BIDANG KOORDINASI URUSAN PEMERINTAHAN DAN PEMBANGUNAN","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"267","9","33566","IV.a","104001000000",41,"KEPALA SUB BIDANG KOORDINASI URUSAN PEMERINTAHAN DAN PEMBANGUNAN","SUB BIDANG KOORDINASI URUSAN PEMERINTAHAN DAN PEMBANGUNAN",133,"JL. BELAWAN NO. 15 JAKARTA",,,,,,1,,,
"47","SATUAN POLISI PAMONG PRAJA","33981","KEPALA SATUAN POLISI PAMONG PRAJA","II.a","241","SEKRETARIAT","33982","SEKRETARIS","III.a","243","SUB BAGIAN KEUANGAN DAN ASET","33984","KEPALA SUB BAGIAN KEUANGAN DAN ASET","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"243","241","33984","IV.a","103801020000",41,"KEPALA SUB BAGIAN KEUANGAN DAN ASET","SUB BAGIAN KEUANGAN DAN ASET",133,"JL. PRAMUKA NO.21 PALU",,,,,,1,,,
"32","DINAS TANAMAN PANGAN DAN HORTIKULTURA","37620","KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA","II.a","842","UPTD PROTEKSI TANAMAN PANGAN DAN HORTIKULTURA","37598","KEPALA UPT PROTEKSI TPH","III.b","845","SEKSI PROTEKSI TANAMAN HOLTIKULTURA","37617","KEPALA SEKSI PROTEKSI TANAMAN HOLTIKULTURA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"845","842","37617","IV.a","102508030000",41,"KEPALA SEKSI PROTEKSI TANAMAN HOLTIKULTURA","SEKSI PROTEKSI TANAMAN HOLTIKULTURA",133,"JL. R.A. KARTINI NO. 80 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1105","SMK NEGERI 2 TOLITOLI KAB. TOLITOLI","34337","KEPALA SMK NEGERI 2 TOLITOLI KAB. TOLITOLI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1105","494","34337",,"102811140000",,"KEPALA SMK NEGERI 2 TOLITOLI KAB. TOLITOLI","SMK NEGERI 2 TOLITOLI KAB. TOLITOLI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"49","SEKRETARIAT DAERAH","34461","SEKRETARIS DAERAH","I.b","72","ASISTEN PEREKONOMIAN DAN PEMBANGUNAN","39771","ASISTEN PEREKONOMIAN DAN PEMBANGUNAN","II.a","118","BIRO PENGADAAN BARANG/JASA","38323","KEPALA BIRO PENGADAAN BARANG/JASA","II.b","127","BAGIAN PEMBINAAN DAN ADVOKASI PENGADAAN BARANG/JASA","38482","KEPALA BAGIAN PEMBINAAN DAN ADVOKASI PENGADAAN BARANG/JASA","III.a","130","SUB BAGIAN PENDAMPINGAN KONSULTASI DAN/ATAU BIMBINGAN TEKNIS PENGADAAN BARANG/JASA","38499","KEPALA SUB BAGIAN PENDAMPINGAN KONSULTASI DAN/ATAU BIMBINGAN TEKNIS PENGADAAN BARANG/JASA","IV.a",,,,,,,,,,,,,,,,4,,"130","127","38499","IV.a","100102020303",41,"KEPALA SUB BAGIAN PENDAMPINGAN KONSULTASI DAN/ATAU BIMBINGAN TEKNIS PENGADAAN BARANG/JASA","SUB BAGIAN PENDAMPINGAN KONSULTASI DAN/ATAU BIMBINGAN TEKNIS PENGADAAN BARANG/JASA",133,"JL. SAM RATULANGI NO.101 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","726","UPT PENGAWASAN KETENAGAKERJAAN WILAYAH I","35271","KEPALA UPT PENGAWASAN KETENAGAKERJAAN WILAYAH I","III.a","729","SUB PENGAWASAN NORMA KERJA K3","35288","KEPALA SUB PENGAWASAN NORMA KERJA K3","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"729","726","35288","IV.a","100808030000",41,"KEPALA SUB PENGAWASAN NORMA KERJA K3","SUB PENGAWASAN NORMA KERJA K3",133,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"30","DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH","33886","KEPALA DINAS PERPUSTAKAAN DAN KEARSIPAN DAERAH","II.a","694","SEKRETARIAT","33887","SEKRETARIS","III.a","697","SUB BAGIAN KEPEGAWAIAN DAN UMUM","33890","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"697","694","33890","IV.a","102201030000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. BANTENG NO. 6 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","489","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","33502","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH V KAB.BANGGAI, KAB. BANGGAI KEPULAUAN DAN KAB. BANGGAI LAUT","III.b","13","SMA NEGERI 1 MASAMA KAB. BANGGAI","34189","KEPALA SMA NEGERI 1 MASAMA KAB. BANGGAI",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMA","13","489","34189",,"102810200000",,"KEPALA SMA NEGERI 1 MASAMA KAB. BANGGAI","SMA NEGERI 1 MASAMA KAB. BANGGAI",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"21","DINAS LINGKUNGAN HIDUP","34084","KEPALA DINAS LINGKUNGAN HIDUP","II.a","288","SEKRETARIAT","34090","SEKRETARIS","III.a","290","SUB BAGIAN KEPEGAWAIAN DAN UMUM","34092","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"290","288","34092","IV.a","101101020000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. UNDATA NO.35 PALU",,,,,,1,,,
"32","DINAS TANAMAN PANGAN DAN HORTIKULTURA","37620","KEPALA DINAS TANAMAN PANGAN DAN HORTIKULTURA","II.a","832","BIDANG HOLTIKULTURA","37592","KEPALA BIDANG HORTIKULTURA","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"832","32","37592","III.a","102504000000",31,"KEPALA BIDANG HORTIKULTURA","BIDANG HOLTIKULTURA",141,"JL. R.A. KARTINI NO. 80 PALU",,,,,,1,,,
"10","DINAS PENDIDIKAN","33499","KEPALA DINAS PENDIDIKAN","II.a","494","CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","33503","KEPALA CABANG DINAS PENDIDIKAN MENENGAH WILAYAH VI TOLITOLI DAN BUOL","III.b","1123","SMK NEGERI 2 BIAU KAB. BUOL","34366","KEPALA SMK NEGERI 2 BIAU KAB. BUOL",,,,,,,,,,,,,,,,,,,,,,,,,,,2,"SMK","1123","494","34366",,"102811310000",,"KEPALA SMK NEGERI 2 BIAU KAB. BUOL","SMK NEGERI 2 BIAU KAB. BUOL",,"JL. SETIA BUDI, NO.9 PALU",,,,,,1,,,
"33","DINAS PERKEBUNAN DAN PETERNAKAN","37689","KEPALA DINAS PERKEBUNAN DAN PETERNAKAN","II.a","921","UPT PROTEKSI TANAMAN PERKEBUNAN","36575","KEPALA UPT PROTEKSI TANAMAN PERKEBUNAN","III.b","923","SEKSI PENGEMBANGAN TEKNOLOGI PENGENDALIAN OPT","36577","KEPALA SEKSI PENGEMBANGAN TEKNOLOGI PENGENDALIAN OPT","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"923","921","36577","IV.a","102606020000",41,"KEPALA SEKSI PENGEMBANGAN TEKNOLOGI PENGENDALIAN OPT","SEKSI PENGEMBANGAN TEKNOLOGI PENGENDALIAN OPT",133,"JL. R.A. KARTINI NO.25 & 31 PALU",,,,,,1,,,
"16","DINAS SOSIAL","33907","KEPALA DINAS SOSIAL","II.a","1144","UPT PANTI SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","40752","KEPALA UPT PANTI SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","III.b","1146","SEKSI PELAYANAN SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","40754","KEPALA SEKSI PELAYANAN SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","1146","1144","40754","IV.a","100709020000",41,"KEPALA SEKSI PELAYANAN SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS","SEKSI PELAYANAN SOSIAL REHABILITASI SOSIAL PENYANDANG DISABILITAS",133,"JL. PROF. MOH. YAMIN NO. 15 PALU",,,,,,1,,,
"3","BADAN PENDAPATAN DAERAH","33784","KEPALA BADAN PENDAPATAN DAERAH","II.a","337","UPTD BADAN PENDAPATAN WILAYAH VII","33850","KEPALA UPTD BADAN PENDAPATAN WILAYAH VII","III.b","339","SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR","33852","KEPALA SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","339","337","33852","IV.a","103412020000",41,"KEPALA SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR","SEKSI PELAYANAN PAJAK KENDARAAN BERMOTOR DAN BEA BALIK NAMA KENDARAAN BERMOTOR",133,"JL. PROF. DR. MOH. YAMIN NO. 34 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","730","UPT PENGAWASAN KETENAGA KERJAAN WILAYAH II","35292","KEPALA UPT PENGAWASAN KETENAGA KERJAAN WILAYAH II","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"UPTD Tipe A","730","17","35292","III.a","100809000000",31,"KEPALA UPT PENGAWASAN KETENAGA KERJAAN WILAYAH II","UPT PENGAWASAN KETENAGA KERJAAN WILAYAH II",141,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"47","SATUAN POLISI PAMONG PRAJA","33981","KEPALA SATUAN POLISI PAMONG PRAJA","II.a","248","BIDANG KETERTIBAN UMUM DAN KETENTERAMAN","33989","KEPALA BIDANG KETERTIBAN UMUM DAN KETENTERAMAN","III.a","250","SEKSI KETERTIBAN UMUM","33991","KEPALA SEKSI KETERTIBAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"250","248","33991","IV.a","103803020000",41,"KEPALA SEKSI KETERTIBAN UMUM","SEKSI KETERTIBAN UMUM",133,"JL. PRAMUKA NO.21 PALU",,,,,,1,,,
"17","DINAS TENAGA KERJA DAN TRANSMIGRASI","34947","KEPALA DINAS TENAGA KERJA DAN TRANSMIGRASI","II.a","719","BIDANG PENGEMBANGAN KAWASAN TRANSMIGRASI, DAERAH TERTINGGAL DAN DAERAH TERTENTU","35022","KEPALA BIDANG PENGEMBANGAN KAWASAN TRANSMIGRASI, DAERAH TERTINGGAL DAN DAERAH TERTENTU","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"719","17","35022","III.a","100806000000",31,"KEPALA BIDANG PENGEMBANGAN KAWASAN TRANSMIGRASI, DAERAH TERTINGGAL DAN DAERAH TERTENTU","BIDANG PENGEMBANGAN KAWASAN TRANSMIGRASI, DAERAH TERTINGGAL DAN DAERAH TERTENTU",141,"JL. R.A. KARTINI NO. 98 PALU",,,,,,1,,,
"14","DINAS CIPTA KARYA DAN SUMBER DAYA AIR","33805","KEPALA DINAS CIPTA KARYA DAN SUMBER DAYA AIR","II.a","666","SEKRETARIAT","33806","SEKRETARIS","III.a","669","SUB BAGIAN KEPEGAWAIAN DAN UMUM","33809","KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,,"669","666","33809","IV.a","100501030000",41,"KEPALA SUB BAGIAN KEPEGAWAIAN DAN UMUM","SUB BAGIAN KEPEGAWAIAN DAN UMUM",133,"JL. PROF. MOH. YAMIN NO.33 PALU",,,,,,1,,,
"3","BADAN PENDAPATAN DAERAH","33784","KEPALA BADAN PENDAPATAN DAERAH","II.a","1148","UPTD BADAN PENDAPATAN WILAYAH XII","40770","KEPALA UPTD BADAN PENDAPATAN WILAYAH XII","III.b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"","1148","3","40770","III.b","103417000000",32,"KEPALA UPTD BADAN PENDAPATAN WILAYAH XII","UPTD BADAN PENDAPATAN WILAYAH XII",134,"JL. PROF. DR. MOH. YAMIN NO. 34 PALU",,,,,,1,,,
"3","BADAN PENDAPATAN DAERAH","33784","KEPALA BADAN PENDAPATAN DAERAH","II.a","1148","UPTD BADAN PENDAPATAN WILAYAH XII","40770","KEPALA UPTD BADAN PENDAPATAN WILAYAH XII","III.b","1150","SUB BAGIAN TATA USAHA","40771","KEPALA SUB BAGIAN TATA USAHA","IV.a",,,,,,,,,,,,,,,,,,,,,,,,,,2,"","1150","1148","40771","IV.a","103417010000",41,"KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA",133,"JL. PROF. DR. MOH. YAMIN NO. 34 PALU",,,,,,1,,,
"11","DINAS KEBUDAYAAN","33578","KEPALA DINAS KEBUDAYAAN","II.a","202","BIDANG PEMANFAATAN DAN PENGEMBANGAN KEBUDAYAAN","33583","KEPALA BIDANG PEMANFAATAN DAN PENGEMBANGAN KEBUDAYAAN","III.a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"202","11","33583","III.a","102904000000",31,"KEPALA BIDANG PEMANFAATAN DAN PENGEMBANGAN KEBUDAYAAN","BIDANG PEMANFAATAN DAN PENGEMBANGAN KEBUDAYAAN",141,"JL. KEMIRI NO. 23 PALU",,,,,,1,,,
